,STATION,DATE,TIME,ENTRIES,NEW_ENTRIES
811,77 ST,2017-01-18,04:00:00,239637455,279.0
812,77 ST,2017-01-18,08:00:00,239639470,2015.0
813,77 ST,2017-01-18,12:00:00,76538572,4197.0
814,77 ST,2017-01-18,16:00:00,230505059,6431.0
815,77 ST,2017-01-18,20:00:00,55567053,4803.0
816,77 ST,2017-01-19,00:00:00,239667644,3170.0
817,77 ST,2017-01-19,04:00:00,239667966,322.0
818,77 ST,2017-01-19,08:00:00,239669926,1960.0
819,77 ST,2017-01-19,12:00:00,76558032,4216.0
820,77 ST,2017-01-19,16:00:00,224539653,6478.0
821,77 ST,2017-01-19,20:00:00,26815650,3109.0
822,77 ST,2017-01-20,00:00:00,239698370,3298.0
823,77 ST,2017-01-20,04:00:00,239698720,350.0
824,77 ST,2017-01-20,08:00:00,239700504,1784.0
825,77 ST,2017-01-20,12:00:00,76577575,3976.0
826,77 ST,2017-01-20,16:00:00,230558533,6692.0
827,77 ST,2017-01-20,20:00:00,55593427,4531.0
828,77 ST,2017-01-21,00:00:00,239728051,3189.0
829,77 ST,2017-01-21,04:00:00,239728519,468.0
830,77 ST,2017-01-21,08:00:00,239728930,411.0
831,77 ST,2017-01-21,12:00:00,239731859,2929.0
832,77 ST,2017-01-21,16:00:00,239737587,5728.0
833,77 ST,2017-01-21,20:00:00,239742785,5198.0
834,77 ST,2017-01-22,00:00:00,239745287,2502.0
835,77 ST,2017-01-22,04:00:00,239745724,437.0
836,77 ST,2017-01-22,08:00:00,239746026,302.0
837,77 ST,2017-01-22,12:00:00,226169572,1346.0
838,77 ST,2017-01-22,16:00:00,239750690,3318.0
839,77 ST,2017-01-22,20:00:00,239754126,3436.0
840,77 ST,2017-01-23,00:00:00,239755855,1729.0
841,77 ST,2017-01-23,04:00:00,239756049,194.0
842,77 ST,2017-01-23,08:00:00,239757989,1940.0
843,77 ST,2017-01-23,12:00:00,85776196,4962.0
844,77 ST,2017-01-23,16:00:00,239771655,6854.0
845,77 ST,2017-01-23,20:00:00,56859151,5333.0
846,77 ST,2017-01-24,00:00:00,239783484,2560.0
847,77 ST,2017-01-24,04:00:00,239783758,274.0
848,77 ST,2017-01-24,08:00:00,239785797,2039.0
849,77 ST,2017-01-24,12:00:00,76631704,4117.0
850,77 ST,2017-01-24,16:00:00,230632962,6134.0
851,77 ST,2017-01-24,20:00:00,26847275,3094.0
852,77 ST,2017-01-25,00:00:00,239813078,2909.0
853,77 ST,2017-01-25,04:00:00,239813359,281.0
854,77 ST,2017-01-25,08:00:00,239815286,1927.0
855,77 ST,2017-01-25,12:00:00,76650729,4130.0
856,77 ST,2017-01-25,16:00:00,239829046,6483.0
857,77 ST,2017-01-25,20:00:00,55643025,4772.0
858,77 ST,2017-01-26,00:00:00,239842439,3098.0
859,77 ST,2017-01-26,04:00:00,239842739,300.0
860,77 ST,2017-01-26,08:00:00,239844575,1836.0
861,77 ST,2017-01-26,12:00:00,76669334,4123.0
862,77 ST,2017-01-26,16:00:00,230684581,6205.0
863,77 ST,2017-01-26,20:00:00,26863254,3010.0
864,77 ST,2017-01-27,00:00:00,239872391,3155.0
865,77 ST,2017-01-27,04:00:00,239872690,299.0
866,77 ST,2017-01-27,08:00:00,239874370,1680.0
867,77 ST,2017-01-27,12:00:00,66089105,3824.0
868,77 ST,2017-01-27,16:00:00,220111295,6189.0
869,77 ST,2017-01-27,20:00:00,55668665,4551.0
870,77 ST,2017-01-28,00:00:00,239902138,3555.0
871,77 ST,2017-01-28,04:00:00,239902631,493.0
872,77 ST,2017-01-28,08:00:00,239903021,390.0
873,77 ST,2017-01-28,12:00:00,239905123,2102.0
874,77 ST,2017-01-28,16:00:00,239909847,4724.0
875,77 ST,2017-01-28,20:00:00,239915745,5898.0
876,77 ST,2017-01-29,00:00:00,239918489,2744.0
877,77 ST,2017-01-29,04:00:00,239918987,498.0
878,77 ST,2017-01-29,08:00:00,239919299,312.0
879,77 ST,2017-01-29,12:00:00,239920781,1482.0
880,77 ST,2017-01-29,16:00:00,239924535,3754.0
881,77 ST,2017-01-29,20:00:00,239928578,4043.0
882,77 ST,2017-01-30,00:00:00,239930240,1662.0
883,77 ST,2017-01-30,04:00:00,239930441,201.0
884,77 ST,2017-01-30,08:00:00,239932237,1796.0
885,77 ST,2017-01-30,12:00:00,215578038,4655.0
886,77 ST,2017-01-30,16:00:00,239945450,6709.0
887,77 ST,2017-01-30,20:00:00,55693038,4565.0
888,77 ST,2017-01-31,00:00:00,239957752,2770.0
889,77 ST,2017-01-31,04:00:00,239957956,204.0
890,77 ST,2017-01-31,08:00:00,239959941,1985.0
891,77 ST,2017-01-31,12:00:00,76743315,4151.0
892,77 ST,2017-01-31,16:00:00,239973854,6858.0
893,77 ST,2017-01-31,20:00:00,55705679,4609.0
894,77 ST,2017-02-01,00:00:00,239986487,2796.0
895,77 ST,2017-02-01,04:00:00,239986727,240.0
896,77 ST,2017-02-01,08:00:00,239988650,1923.0
897,77 ST,2017-02-01,12:00:00,76761709,4151.0
898,77 ST,2017-02-01,16:00:00,240002487,6723.0
899,77 ST,2017-02-01,20:00:00,55718181,4657.0
900,77 ST,2017-02-02,00:00:00,240015532,3059.0
901,77 ST,2017-02-02,04:00:00,240015809,277.0
902,77 ST,2017-02-02,08:00:00,240017711,1902.0
903,77 ST,2017-02-02,12:00:00,76780289,4182.0
904,77 ST,2017-02-02,16:00:00,240031806,7070.0
905,77 ST,2017-02-02,20:00:00,55731356,4825.0
906,77 ST,2017-02-03,00:00:00,240045201,3161.0
907,77 ST,2017-02-03,04:00:00,240045468,267.0
908,77 ST,2017-02-03,08:00:00,240047188,1720.0
909,77 ST,2017-02-03,12:00:00,76799052,3879.0
910,77 ST,2017-02-03,16:00:00,240061329,7387.0
911,77 ST,2017-02-03,20:00:00,55744176,4444.0
912,77 ST,2017-02-04,00:00:00,240073512,2742.0
913,77 ST,2017-02-04,04:00:00,240073941,429.0
914,77 ST,2017-02-04,08:00:00,240074352,411.0
915,77 ST,2017-02-04,12:00:00,240076265,1913.0
916,77 ST,2017-02-04,16:00:00,240080283,4018.0
917,77 ST,2017-02-04,20:00:00,240085461,5178.0
918,77 ST,2017-02-05,00:00:00,240087953,2492.0
919,77 ST,2017-02-05,04:00:00,240088413,460.0
920,77 ST,2017-02-05,08:00:00,240088718,305.0
921,77 ST,2017-02-05,12:00:00,240090083,1365.0
922,77 ST,2017-02-05,16:00:00,240093226,3143.0
923,77 ST,2017-02-05,20:00:00,240096691,3465.0
924,77 ST,2017-02-06,00:00:00,240098645,1954.0
925,77 ST,2017-02-06,04:00:00,240098863,218.0
926,77 ST,2017-02-06,08:00:00,240100622,1759.0
927,77 ST,2017-02-06,12:00:00,76832922,3725.0
928,77 ST,2017-02-06,16:00:00,240113637,6525.0
929,77 ST,2017-02-06,20:00:00,55766705,4337.0
930,77 ST,2017-02-07,00:00:00,240125792,2718.0
931,77 ST,2017-02-07,04:00:00,240125931,139.0
932,77 ST,2017-02-07,08:00:00,240127866,1935.0
933,77 ST,2017-02-07,12:00:00,76850371,3852.0
934,77 ST,2017-02-07,16:00:00,230933485,6170.0
935,77 ST,2017-02-07,20:00:00,55779450,4777.0
936,77 ST,2017-02-08,00:00:00,240154699,2876.0
937,77 ST,2017-02-08,04:00:00,240154853,154.0
938,77 ST,2017-02-08,08:00:00,240156793,1940.0
939,77 ST,2017-02-08,12:00:00,76869013,3970.0
940,77 ST,2017-02-08,16:00:00,240170764,6999.0
941,77 ST,2017-02-08,20:00:00,55792024,4695.0
942,77 ST,2017-02-09,00:00:00,240184020,3145.0
943,77 ST,2017-02-09,04:00:00,240184290,270.0
944,77 ST,2017-02-09,08:00:00,240185684,1394.0
945,77 ST,2017-02-09,12:00:00,240190176,4492.0
946,77 ST,2017-02-09,16:00:00,240194644,4468.0
947,77 ST,2017-02-09,20:00:00,240200504,5860.0
948,77 ST,2017-02-10,00:00:00,240202717,2213.0
949,77 ST,2017-02-10,04:00:00,240202973,256.0
950,77 ST,2017-02-10,08:00:00,240204843,1870.0
951,77 ST,2017-02-10,12:00:00,211184639,5020.0
952,77 ST,2017-02-10,16:00:00,231001281,6280.0
953,77 ST,2017-02-10,20:00:00,55813178,4503.0
954,77 ST,2017-02-11,00:00:00,240231970,3380.0
955,77 ST,2017-02-11,04:00:00,240232448,478.0
956,77 ST,2017-02-11,08:00:00,240232857,409.0
957,77 ST,2017-02-11,12:00:00,240234938,2081.0
958,77 ST,2017-02-11,16:00:00,240239110,4172.0
959,77 ST,2017-02-11,20:00:00,240244896,5786.0
960,77 ST,2017-02-12,00:00:00,240247719,2823.0
961,77 ST,2017-02-12,04:00:00,240248158,439.0
962,77 ST,2017-02-12,08:00:00,240248466,308.0
963,77 ST,2017-02-12,12:00:00,240249751,1285.0
964,77 ST,2017-02-12,16:00:00,240252849,3098.0
965,77 ST,2017-02-12,20:00:00,240256186,3337.0
966,77 ST,2017-02-13,00:00:00,240257897,1711.0
967,77 ST,2017-02-13,04:00:00,240258092,195.0
968,77 ST,2017-02-13,08:00:00,240260011,1919.0
969,77 ST,2017-02-13,12:00:00,76934932,3890.0
970,77 ST,2017-02-13,16:00:00,240273598,6910.0
971,77 ST,2017-02-13,20:00:00,57128495,5504.0
972,77 ST,2017-02-14,00:00:00,240286204,2977.0
973,77 ST,2017-02-14,04:00:00,240286354,150.0
974,77 ST,2017-02-14,08:00:00,240288334,1980.0
975,77 ST,2017-02-14,12:00:00,76953297,3917.0
976,77 ST,2017-02-14,16:00:00,231074571,6229.0
977,77 ST,2017-02-14,20:00:00,55849957,4615.0
978,77 ST,2017-02-15,00:00:00,240315030,2805.0
979,77 ST,2017-02-15,04:00:00,240315255,225.0
980,77 ST,2017-02-15,08:00:00,240317129,1874.0
981,77 ST,2017-02-15,12:00:00,76971869,4042.0
982,77 ST,2017-02-15,16:00:00,240331117,6907.0
983,77 ST,2017-02-15,20:00:00,41911528,4667.0
984,77 ST,2017-02-16,00:00:00,240344156,3010.0
985,77 ST,2017-02-16,04:00:00,240344319,163.0
986,77 ST,2017-02-16,08:00:00,240346148,1829.0
987,77 ST,2017-02-16,12:00:00,76990188,3885.0
988,77 ST,2017-02-16,16:00:00,240359929,6950.0
989,77 ST,2017-02-16,20:00:00,55875299,4617.0
990,77 ST,2017-02-17,00:00:00,240372958,3129.0
991,77 ST,2017-02-17,04:00:00,240373122,164.0
992,77 ST,2017-02-17,08:00:00,240374725,1603.0
993,77 ST,2017-02-17,12:00:00,240380297,5572.0
994,77 ST,2017-02-17,16:00:00,231149291,6413.0
995,77 ST,2017-02-17,20:00:00,55887167,4030.0
996,77 ST,2017-02-18,00:00:00,240399597,3070.0
997,77 ST,2017-02-18,04:00:00,240400012,415.0
998,77 ST,2017-02-18,08:00:00,240400396,384.0
999,77 ST,2017-02-18,12:00:00,240402236,1840.0
1000,77 ST,2017-02-18,16:00:00,240406305,4069.0
1001,77 ST,2017-02-18,20:00:00,240411270,4965.0
1002,77 ST,2017-02-19,00:00:00,240413801,2531.0
1003,77 ST,2017-02-19,04:00:00,240414186,385.0
1004,77 ST,2017-02-19,08:00:00,240414494,308.0
1005,77 ST,2017-02-19,12:00:00,240415907,1413.0
1006,77 ST,2017-02-19,16:00:00,240419506,3599.0
1007,77 ST,2017-02-19,20:00:00,240423452,3946.0
1008,77 ST,2017-02-20,00:00:00,240425131,1679.0
1009,77 ST,2017-02-20,04:00:00,240425373,242.0
1010,77 ST,2017-02-20,08:00:00,240425901,528.0
1011,77 ST,2017-02-20,12:00:00,240428448,2547.0
1012,77 ST,2017-02-20,16:00:00,240433309,4861.0
1013,77 ST,2017-02-20,20:00:00,240439106,5797.0
1014,77 ST,2017-02-21,00:00:00,240441282,2176.0
1015,77 ST,2017-02-21,04:00:00,240441474,192.0
1016,77 ST,2017-02-21,08:00:00,240443090,1616.0
1017,77 ST,2017-02-21,12:00:00,225207450,5223.0
1018,77 ST,2017-02-21,16:00:00,240455417,6170.0
1019,77 ST,2017-02-21,20:00:00,55916374,4260.0
1020,77 ST,2017-02-22,00:00:00,240467318,2622.0
1021,77 ST,2017-02-22,04:00:00,240467497,179.0
1022,77 ST,2017-02-22,08:00:00,240469183,1686.0
1023,77 ST,2017-02-22,12:00:00,77067615,3681.0
1024,77 ST,2017-02-22,16:00:00,240482274,6520.0
1025,77 ST,2017-02-22,20:00:00,55927847,4494.0
1026,77 ST,2017-02-23,00:00:00,240494868,2698.0
1027,77 ST,2017-02-23,04:00:00,240495025,157.0
1028,77 ST,2017-02-23,08:00:00,240496754,1729.0
1029,77 ST,2017-02-23,12:00:00,77084880,3787.0
1030,77 ST,2017-02-23,16:00:00,240509751,6440.0
1031,77 ST,2017-02-23,20:00:00,55939273,4473.0
1032,77 ST,2017-02-24,00:00:00,240522394,2941.0
1033,77 ST,2017-02-24,04:00:00,240522577,183.0
1034,77 ST,2017-02-24,08:00:00,240524076,1499.0
1035,77 ST,2017-02-24,12:00:00,216021778,4327.0
1036,77 ST,2017-02-24,16:00:00,240537134,6872.0
1037,77 ST,2017-02-24,20:00:00,55950479,4141.0
1038,77 ST,2017-02-25,00:00:00,240549442,3157.0
1039,77 ST,2017-02-25,04:00:00,240549838,396.0
1040,77 ST,2017-02-25,08:00:00,240550229,391.0
1041,77 ST,2017-02-25,12:00:00,240552260,2031.0
1042,77 ST,2017-02-25,16:00:00,240556370,4110.0
1043,77 ST,2017-02-25,20:00:00,240561293,4923.0
1044,77 ST,2017-02-26,00:00:00,240563715,2422.0
1045,77 ST,2017-02-26,04:00:00,240564103,388.0
1046,77 ST,2017-02-26,08:00:00,240564388,285.0
1047,77 ST,2017-02-26,12:00:00,240565807,1419.0
1048,77 ST,2017-02-26,16:00:00,240569153,3346.0
1049,77 ST,2017-02-26,20:00:00,240572748,3595.0
1050,77 ST,2017-02-27,00:00:00,240574388,1640.0
1051,77 ST,2017-02-27,04:00:00,240574590,202.0
1052,77 ST,2017-02-27,08:00:00,240576406,1816.0
1053,77 ST,2017-02-27,12:00:00,77134629,3594.0
1054,77 ST,2017-02-27,16:00:00,240589083,6397.0
1055,77 ST,2017-02-27,20:00:00,55972703,4381.0
1056,77 ST,2017-02-28,00:00:00,240601192,2760.0
1057,77 ST,2017-02-28,04:00:00,240601426,234.0
1058,77 ST,2017-02-28,08:00:00,240603316,1890.0
1059,77 ST,2017-02-28,12:00:00,77152004,3791.0
1060,77 ST,2017-02-28,16:00:00,240616918,6867.0
1061,77 ST,2017-02-28,20:00:00,40711791,3843.0
1062,86 ST,2017-01-01,03:00:00,7327362,0.0
1063,86 ST,2017-01-01,07:00:00,1149531560,568.0
1064,86 ST,2017-01-01,11:00:00,1149533480,1920.0
1065,86 ST,2017-01-01,15:00:00,1149538670,5190.0
1066,86 ST,2017-01-01,19:00:00,1149545492,6822.0
1067,86 ST,2017-01-01,23:00:00,1149548978,3486.0
1068,86 ST,2017-01-02,03:00:00,1149550230,1252.0
1069,86 ST,2017-01-02,07:00:00,1149550584,354.0
1070,86 ST,2017-01-02,11:00:00,1149553202,2618.0
1071,86 ST,2017-01-02,15:00:00,1149561090,7888.0
1072,86 ST,2017-01-02,19:00:00,1031355427,8000.0
1073,86 ST,2017-01-02,23:00:00,1149578998,4873.0
1074,86 ST,2017-01-03,03:00:00,1149580406,1408.0
1075,86 ST,2017-01-03,07:00:00,1149581690,1284.0
1076,86 ST,2017-01-03,11:00:00,975822730,4753.0
1077,86 ST,2017-01-03,15:00:00,1149605155,8646.0
1078,86 ST,2017-01-03,19:00:00,975776652,6826.0
1079,86 ST,2017-01-03,23:00:00,1149631365,6779.0
1080,86 ST,2017-01-04,03:00:00,1149632782,1417.0
1081,86 ST,2017-01-04,07:00:00,1149634053,1271.0
1082,86 ST,2017-01-04,11:00:00,975844422,4735.0
1083,86 ST,2017-01-04,15:00:00,1149657535,8578.0
1084,86 ST,2017-01-04,19:00:00,975856045,8382.0
1085,86 ST,2017-01-04,23:00:00,1149683697,7390.0
1086,86 ST,2017-01-05,03:00:00,1149685225,1528.0
1087,86 ST,2017-01-05,07:00:00,1149686477,1252.0
1088,86 ST,2017-01-05,11:00:00,971021899,3889.0
1089,86 ST,2017-01-05,15:00:00,1149709852,8398.0
1090,86 ST,2017-01-05,19:00:00,975877246,8234.0
1091,86 ST,2017-01-05,23:00:00,1149735947,7748.0
1092,86 ST,2017-01-06,03:00:00,1149737584,1637.0
1093,86 ST,2017-01-06,07:00:00,1149738778,1194.0
1094,86 ST,2017-01-06,11:00:00,975886843,4493.0
1095,86 ST,2017-01-06,15:00:00,1122400846,7898.0
1096,86 ST,2017-01-06,19:00:00,973657935,7368.0
1097,86 ST,2017-01-06,23:00:00,1149788648,8762.0
1098,86 ST,2017-01-07,03:00:00,1149790957,2309.0
1099,86 ST,2017-01-07,07:00:00,1149791324,367.0
1100,86 ST,2017-01-07,11:00:00,1149794111,2787.0
1101,86 ST,2017-01-07,15:00:00,1149800451,6340.0
1102,86 ST,2017-01-07,19:00:00,1149810384,9933.0
1103,86 ST,2017-01-07,23:00:00,1149816483,6099.0
1104,86 ST,2017-01-08,03:00:00,1149818475,1992.0
1105,86 ST,2017-01-08,07:00:00,1149818796,321.0
1106,86 ST,2017-01-08,11:00:00,1149820706,1910.0
1107,86 ST,2017-01-08,15:00:00,1149826052,5346.0
1108,86 ST,2017-01-08,19:00:00,1149833704,7652.0
1109,86 ST,2017-01-08,23:00:00,1149837287,3583.0
1110,86 ST,2017-01-09,03:00:00,1149838353,1066.0
1111,86 ST,2017-01-09,07:00:00,1149839666,1313.0
1112,86 ST,2017-01-09,11:00:00,975929920,4678.0
1113,86 ST,2017-01-09,15:00:00,1149861460,7562.0
1114,86 ST,2017-01-09,19:00:00,975940481,7581.0
1115,86 ST,2017-01-09,23:00:00,1149885220,7019.0
1116,86 ST,2017-01-10,03:00:00,1149886376,1156.0
1117,86 ST,2017-01-10,07:00:00,1149887663,1287.0
1118,86 ST,2017-01-10,11:00:00,975949770,4608.0
1119,86 ST,2017-01-10,15:00:00,1149910403,8075.0
1120,86 ST,2017-01-10,19:00:00,1001841115,9198.0
1121,86 ST,2017-01-10,23:00:00,1149935243,7072.0
1122,86 ST,2017-01-11,03:00:00,1149936627,1384.0
1123,86 ST,2017-01-11,07:00:00,1149937879,1252.0
1124,86 ST,2017-01-11,11:00:00,975970600,4553.0
1125,86 ST,2017-01-11,15:00:00,1136769511,7366.0
1126,86 ST,2017-01-11,19:00:00,973731282,7372.0
1127,86 ST,2017-01-11,23:00:00,1149985839,7142.0
1128,86 ST,2017-01-12,03:00:00,1149987046,1207.0
1129,86 ST,2017-01-12,07:00:00,1149988382,1336.0
1130,86 ST,2017-01-12,11:00:00,1003302420,5317.0
1131,86 ST,2017-01-12,15:00:00,1150010901,8178.0
1132,86 ST,2017-01-12,19:00:00,976002185,8077.0
1133,86 ST,2017-01-12,23:00:00,1150036073,7571.0
1134,86 ST,2017-01-13,03:00:00,1150037434,1361.0
1135,86 ST,2017-01-13,07:00:00,1150038712,1278.0
1136,86 ST,2017-01-13,11:00:00,1003325898,5142.0
1137,86 ST,2017-01-13,15:00:00,1150061089,8732.0
1138,86 ST,2017-01-13,19:00:00,976023141,8290.0
1139,86 ST,2017-01-13,23:00:00,1150086190,7538.0
1140,86 ST,2017-01-14,03:00:00,1150087948,1758.0
1141,86 ST,2017-01-14,07:00:00,968912566,176.0
1142,86 ST,2017-01-14,11:00:00,1150091078,2954.0
1143,86 ST,2017-01-14,15:00:00,1150097658,6580.0
1144,86 ST,2017-01-14,19:00:00,1150107082,9424.0
1145,86 ST,2017-01-14,23:00:00,1150112655,5573.0
1146,86 ST,2017-01-15,03:00:00,1150114095,1440.0
1147,86 ST,2017-01-15,07:00:00,1150114349,254.0
1148,86 ST,2017-01-15,11:00:00,1150116175,1826.0
1149,86 ST,2017-01-15,15:00:00,1150121490,5315.0
1150,86 ST,2017-01-15,19:00:00,1150128972,7482.0
1151,86 ST,2017-01-15,23:00:00,1150132514,3542.0
1152,86 ST,2017-01-16,03:00:00,1150133541,1027.0
1153,86 ST,2017-01-16,07:00:00,1150134019,478.0
1154,86 ST,2017-01-16,11:00:00,1150138959,4940.0
1155,86 ST,2017-01-16,15:00:00,1150146569,7610.0
1156,86 ST,2017-01-16,19:00:00,1080552138,9274.0
1157,86 ST,2017-01-16,23:00:00,1150163928,5111.0
1158,86 ST,2017-01-17,03:00:00,1150164990,1062.0
1159,86 ST,2017-01-17,07:00:00,1150166366,1376.0
1160,86 ST,2017-01-17,11:00:00,976066687,4575.0
1161,86 ST,2017-01-17,15:00:00,1136975235,7265.0
1162,86 ST,2017-01-17,19:00:00,976077268,7510.0
1163,86 ST,2017-01-17,23:00:00,1150211506,6462.0
1164,86 ST,2017-01-18,03:00:00,1150212652,1146.0
1165,86 ST,2017-01-18,07:00:00,1150214059,1407.0
1166,86 ST,2017-01-18,11:00:00,976086386,4617.0
1167,86 ST,2017-01-18,15:00:00,1150236389,7945.0
1168,86 ST,2017-01-18,19:00:00,998493084,8480.0
1169,86 ST,2017-01-18,23:00:00,1150259897,6757.0
1170,86 ST,2017-01-19,03:00:00,1150261059,1162.0
1171,86 ST,2017-01-19,07:00:00,1150262263,1204.0
1172,86 ST,2017-01-19,11:00:00,976106247,4715.0
1173,86 ST,2017-01-19,15:00:00,1137061051,7136.0
1174,86 ST,2017-01-19,19:00:00,998515687,8422.0
1175,86 ST,2017-01-19,23:00:00,1150308501,6866.0
1176,86 ST,2017-01-20,03:00:00,1150309802,1301.0
1177,86 ST,2017-01-20,07:00:00,1150310913,1111.0
1178,86 ST,2017-01-20,11:00:00,1053264006,6805.0
1179,86 ST,2017-01-20,15:00:00,1150332142,8106.0
1180,86 ST,2017-01-20,19:00:00,998538334,8669.0
1181,86 ST,2017-01-20,23:00:00,1150355695,7045.0
1182,86 ST,2017-01-21,03:00:00,1150357380,1685.0
1183,86 ST,2017-01-21,07:00:00,1150357749,369.0
1184,86 ST,2017-01-21,11:00:00,1150361634,3885.0
1185,86 ST,2017-01-21,15:00:00,1109728746,8045.0
1186,86 ST,2017-01-21,19:00:00,1150381349,9618.0
1187,86 ST,2017-01-21,23:00:00,1150387436,6087.0
1188,86 ST,2017-01-22,03:00:00,1150389109,1673.0
1189,86 ST,2017-01-22,07:00:00,1150389392,283.0
1190,86 ST,2017-01-22,11:00:00,1150391291,1899.0
1191,86 ST,2017-01-22,15:00:00,1150396619,5328.0
1192,86 ST,2017-01-22,19:00:00,1150403567,6948.0
1193,86 ST,2017-01-22,23:00:00,1150407179,3612.0
1194,86 ST,2017-01-23,03:00:00,1150408060,881.0
1195,86 ST,2017-01-23,07:00:00,1150409213,1153.0
1196,86 ST,2017-01-23,11:00:00,1003505495,5176.0
1197,86 ST,2017-01-23,15:00:00,1150429934,7362.0
1198,86 ST,2017-01-23,19:00:00,1025923472,8659.0
1199,86 ST,2017-01-23,23:00:00,1150450749,5331.0
1200,86 ST,2017-01-24,03:00:00,1150451726,977.0
1201,86 ST,2017-01-24,07:00:00,1150452932,1206.0
1202,86 ST,2017-01-24,11:00:00,1003526089,5188.0
1203,86 ST,2017-01-24,15:00:00,1150474367,7700.0
1204,86 ST,2017-01-24,19:00:00,998606012,8115.0
1205,86 ST,2017-01-24,23:00:00,1150496700,6251.0
1206,86 ST,2017-01-25,03:00:00,1150497807,1107.0
1207,86 ST,2017-01-25,07:00:00,1150499012,1205.0
1208,86 ST,2017-01-25,11:00:00,976205435,4541.0
1209,86 ST,2017-01-25,15:00:00,1150520136,6940.0
1210,86 ST,2017-01-25,19:00:00,976215696,7559.0
1211,86 ST,2017-01-25,23:00:00,1150543759,6704.0
1212,86 ST,2017-01-26,03:00:00,1150545062,1303.0
1213,86 ST,2017-01-26,07:00:00,1150546198,1136.0
1214,86 ST,2017-01-26,11:00:00,1003569965,5193.0
1215,86 ST,2017-01-26,15:00:00,1150568155,8054.0
1216,86 ST,2017-01-26,19:00:00,976235171,7480.0
1217,86 ST,2017-01-26,23:00:00,1150591720,6771.0
1218,86 ST,2017-01-27,03:00:00,1150592922,1202.0
1219,86 ST,2017-01-27,07:00:00,1150594013,1091.0
1220,86 ST,2017-01-27,11:00:00,1003591868,4867.0
1221,86 ST,2017-01-27,15:00:00,1150615446,8574.0
1222,86 ST,2017-01-27,19:00:00,998672270,8484.0
1223,86 ST,2017-01-27,23:00:00,1150639722,7746.0
1224,86 ST,2017-01-28,03:00:00,1150641336,1614.0
1225,86 ST,2017-01-28,07:00:00,1150641693,357.0
1226,86 ST,2017-01-28,11:00:00,1150644573,2880.0
1227,86 ST,2017-01-28,15:00:00,1150651312,6739.0
1228,86 ST,2017-01-28,19:00:00,1150660502,9190.0
1229,86 ST,2017-01-28,23:00:00,1150666016,5514.0
1230,86 ST,2017-01-29,03:00:00,1150667549,1533.0
1231,86 ST,2017-01-29,07:00:00,1150667809,260.0
1232,86 ST,2017-01-29,11:00:00,1150669664,1855.0
1233,86 ST,2017-01-29,15:00:00,1150675176,5512.0
1234,86 ST,2017-01-29,19:00:00,1150682215,7039.0
1235,86 ST,2017-01-29,23:00:00,1150685663,3448.0
1236,86 ST,2017-01-30,03:00:00,1150686470,807.0
1237,86 ST,2017-01-30,07:00:00,1150687614,1144.0
1238,86 ST,2017-01-30,11:00:00,984297238,4620.0
1239,86 ST,2017-01-30,15:00:00,1131366897,7085.0
1240,86 ST,2017-01-30,19:00:00,976295919,7631.0
1241,86 ST,2017-01-30,23:00:00,1150731192,6312.0
1242,86 ST,2017-01-31,03:00:00,1150732188,996.0
1243,86 ST,2017-01-31,07:00:00,1150733385,1197.0
1244,86 ST,2017-01-31,11:00:00,1003660863,5350.0
1245,86 ST,2017-01-31,15:00:00,1150755182,7723.0
1246,86 ST,2017-01-31,19:00:00,976315047,7329.0
1247,86 ST,2017-01-31,23:00:00,1150777607,6371.0
1248,86 ST,2017-02-01,03:00:00,1150778648,1041.0
1249,86 ST,2017-02-01,07:00:00,1150779827,1179.0
1250,86 ST,2017-02-01,11:00:00,1003682717,5266.0
1251,86 ST,2017-02-01,15:00:00,1150801640,7845.0
1252,86 ST,2017-02-01,19:00:00,998762452,8411.0
1253,86 ST,2017-02-01,23:00:00,1150825140,7004.0
1254,86 ST,2017-02-02,03:00:00,1150826209,1069.0
1255,86 ST,2017-02-02,07:00:00,1150827357,1148.0
1256,86 ST,2017-02-02,11:00:00,976343431,4465.0
1257,86 ST,2017-02-02,15:00:00,1150849421,8024.0
1258,86 ST,2017-02-02,19:00:00,998784978,8514.0
1259,86 ST,2017-02-02,23:00:00,1150873116,6962.0
1260,86 ST,2017-02-03,03:00:00,1150874243,1127.0
1261,86 ST,2017-02-03,07:00:00,1150875268,1025.0
1262,86 ST,2017-02-03,11:00:00,1003727446,5051.0
1263,86 ST,2017-02-03,15:00:00,1150896839,8470.0
1264,86 ST,2017-02-03,19:00:00,1001535845,7218.0
1265,86 ST,2017-02-03,23:00:00,1150921319,7651.0
1266,86 ST,2017-02-04,03:00:00,1150922921,1602.0
1267,86 ST,2017-02-04,07:00:00,1150923248,327.0
1268,86 ST,2017-02-04,11:00:00,1150926122,2874.0
1269,86 ST,2017-02-04,15:00:00,1150932587,6465.0
1270,86 ST,2017-02-04,19:00:00,1129379244,8147.0
1271,86 ST,2017-02-04,23:00:00,1150947312,5566.0
1272,86 ST,2017-02-05,03:00:00,1150948781,1469.0
1273,86 ST,2017-02-05,07:00:00,1150949034,253.0
1274,86 ST,2017-02-05,11:00:00,1150950859,1825.0
1275,86 ST,2017-02-05,15:00:00,1150955775,4916.0
1276,86 ST,2017-02-05,19:00:00,1150962861,7086.0
1277,86 ST,2017-02-05,23:00:00,1150966261,3400.0
1278,86 ST,2017-02-06,03:00:00,1150967286,1025.0
