,STATION,DATE,TIME,ENTRIES,NEW_ENTRIES
396,77 ST,2015-01-08,00:00:00,1390333617,3622.0
397,77 ST,2015-01-08,04:00:00,1390333930,313.0
398,77 ST,2015-01-08,08:00:00,1390336585,2655.0
399,77 ST,2015-01-08,12:00:00,1378084630,8823.0
400,77 ST,2015-01-08,16:00:00,1390354950,8129.0
401,77 ST,2015-01-08,20:00:00,1378102334,10514.0
402,77 ST,2015-01-09,00:00:00,1390370629,3783.0
403,77 ST,2015-01-09,04:00:00,1390371041,412.0
404,77 ST,2015-01-09,08:00:00,1390373610,2569.0
405,77 ST,2015-01-09,12:00:00,1235557362,6397.0
406,77 ST,2015-01-09,16:00:00,1390393120,8773.0
407,77 ST,2015-01-09,20:00:00,1378135512,10189.0
408,77 ST,2015-01-10,00:00:00,1390408639,3925.0
409,77 ST,2015-01-10,04:00:00,1390409288,649.0
410,77 ST,2015-01-10,08:00:00,1390409739,451.0
411,77 ST,2015-01-10,12:00:00,1390412417,2678.0
412,77 ST,2015-01-10,16:00:00,1390417991,5574.0
413,77 ST,2015-01-10,20:00:00,1390424186,6195.0
414,77 ST,2015-01-11,00:00:00,1390427571,3385.0
415,77 ST,2015-01-11,04:00:00,1390428192,621.0
416,77 ST,2015-01-11,08:00:00,1390428543,351.0
417,77 ST,2015-01-11,12:00:00,1390430518,1975.0
418,77 ST,2015-01-11,16:00:00,1390434679,4161.0
419,77 ST,2015-01-11,20:00:00,1390438839,4160.0
420,77 ST,2015-01-12,00:00:00,1390441010,2171.0
421,77 ST,2015-01-12,04:00:00,1390441326,316.0
422,77 ST,2015-01-12,08:00:00,1390444076,2750.0
423,77 ST,2015-01-12,12:00:00,1384118045,8463.0
424,77 ST,2015-01-12,16:00:00,1390462060,8043.0
425,77 ST,2015-01-12,20:00:00,1384135267,10144.0
426,77 ST,2015-01-13,00:00:00,1390477220,3496.0
427,77 ST,2015-01-13,04:00:00,1390477574,354.0
428,77 ST,2015-01-13,08:00:00,1390480492,2918.0
429,77 ST,2015-01-13,12:00:00,1371869337,7385.0
430,77 ST,2015-01-13,16:00:00,1390499026,8221.0
431,77 ST,2015-01-13,20:00:00,1371885124,9501.0
432,77 ST,2015-01-14,00:00:00,1390515023,3727.0
433,77 ST,2015-01-14,04:00:00,1390515363,340.0
434,77 ST,2015-01-14,08:00:00,1390518229,2866.0
435,77 ST,2015-01-14,12:00:00,1371897518,7280.0
436,77 ST,2015-01-14,16:00:00,1390536687,8358.0
437,77 ST,2015-01-14,20:00:00,1371913120,9255.0
438,77 ST,2015-01-15,00:00:00,1390552528,3616.0
439,77 ST,2015-01-15,04:00:00,1390552869,341.0
440,77 ST,2015-01-15,08:00:00,1390555621,2752.0
441,77 ST,2015-01-15,12:00:00,1371925426,7212.0
442,77 ST,2015-01-15,16:00:00,1390574158,8401.0
443,77 ST,2015-01-15,20:00:00,1218329482,6922.0
444,77 ST,2015-01-16,00:00:00,1390590657,3978.0
445,77 ST,2015-01-16,04:00:00,1390591075,418.0
446,77 ST,2015-01-16,08:00:00,1390593570,2495.0
447,77 ST,2015-01-16,12:00:00,1384248462,8258.0
448,77 ST,2015-01-16,16:00:00,1390612093,8904.0
449,77 ST,2015-01-16,20:00:00,1378326242,10247.0
450,77 ST,2015-01-17,00:00:00,1390627811,4061.0
451,77 ST,2015-01-17,04:00:00,1390628415,604.0
452,77 ST,2015-01-17,08:00:00,1390628881,466.0
453,77 ST,2015-01-17,12:00:00,1390631409,2528.0
454,77 ST,2015-01-17,16:00:00,1390636801,5392.0
455,77 ST,2015-01-17,20:00:00,1390643108,6307.0
456,77 ST,2015-01-18,00:00:00,1390646356,3248.0
457,77 ST,2015-01-18,04:00:00,1390646975,619.0
458,77 ST,2015-01-18,08:00:00,1390647310,335.0
459,77 ST,2015-01-18,12:00:00,1390649092,1782.0
460,77 ST,2015-01-18,16:00:00,1390652804,3712.0
461,77 ST,2015-01-18,20:00:00,1390656778,3974.0
462,77 ST,2015-01-19,00:00:00,1390659000,2222.0
463,77 ST,2015-01-19,04:00:00,1390659351,351.0
464,77 ST,2015-01-19,08:00:00,1390660293,942.0
465,77 ST,2015-01-19,12:00:00,1390665189,4896.0
466,77 ST,2015-01-19,16:00:00,1390672221,7032.0
467,77 ST,2015-01-19,20:00:00,1390680104,7883.0
468,77 ST,2015-01-20,00:00:00,1390683249,3145.0
469,77 ST,2015-01-20,04:00:00,1390683615,366.0
470,77 ST,2015-01-20,08:00:00,1390686523,2908.0
471,77 ST,2015-01-20,12:00:00,1378388801,8479.0
472,77 ST,2015-01-20,16:00:00,1390704619,8224.0
473,77 ST,2015-01-20,20:00:00,1378406526,10478.0
474,77 ST,2015-01-21,00:00:00,1390720035,3577.0
475,77 ST,2015-01-21,04:00:00,1380623658,318.0
476,77 ST,2015-01-21,08:00:00,1390723314,2961.0
477,77 ST,2015-01-21,12:00:00,1235777839,6057.0
478,77 ST,2015-01-21,16:00:00,1390742212,8554.0
479,77 ST,2015-01-21,20:00:00,1372066787,9299.0
480,77 ST,2015-01-22,00:00:00,1390758166,3752.0
481,77 ST,2015-01-22,04:00:00,1390758546,380.0
482,77 ST,2015-01-22,08:00:00,1390761314,2768.0
483,77 ST,2015-01-22,12:00:00,1372079018,7098.0
484,77 ST,2015-01-22,16:00:00,1390779728,8380.0
485,77 ST,2015-01-22,20:00:00,1372094535,9214.0
486,77 ST,2015-01-23,00:00:00,1390795798,3933.0
487,77 ST,2015-01-23,04:00:00,1390796220,422.0
488,77 ST,2015-01-23,08:00:00,1390798735,2515.0
489,77 ST,2015-01-23,12:00:00,1372106731,7087.0
490,77 ST,2015-01-23,16:00:00,1390817425,8705.0
491,77 ST,2015-01-23,20:00:00,1378504462,10145.0
492,77 ST,2015-01-24,00:00:00,1390833229,4267.0
493,77 ST,2015-01-24,04:00:00,1390833883,654.0
494,77 ST,2015-01-24,08:00:00,1390834333,450.0
495,77 ST,2015-01-24,12:00:00,1390836863,2530.0
496,77 ST,2015-01-24,16:00:00,1390841983,5120.0
497,77 ST,2015-01-24,20:00:00,1390847965,5982.0
498,77 ST,2015-01-25,00:00:00,1390851315,3350.0
499,77 ST,2015-01-25,04:00:00,1390851965,650.0
500,77 ST,2015-01-25,08:00:00,1390852338,373.0
501,77 ST,2015-01-25,12:00:00,1390854567,2229.0
502,77 ST,2015-01-25,16:00:00,1390859203,4636.0
503,77 ST,2015-01-25,20:00:00,1390863567,4364.0
504,77 ST,2015-01-26,00:00:00,1390865834,2267.0
505,77 ST,2015-01-26,04:00:00,1390866123,289.0
506,77 ST,2015-01-26,08:00:00,1390868972,2849.0
507,77 ST,2015-01-26,12:00:00,1367102738,7246.0
508,77 ST,2015-01-26,16:00:00,1390889754,10654.0
509,77 ST,2015-01-26,20:00:00,1390896834,7080.0
510,77 ST,2015-01-27,00:00:00,1390898225,1391.0
511,77 ST,2015-01-27,04:00:00,1390898230,5.0
512,77 ST,2015-01-27,08:00:00,1390898235,5.0
513,77 ST,2015-01-27,12:00:00,1390900487,2252.0
514,77 ST,2015-01-27,16:00:00,1390903085,2598.0
515,77 ST,2015-01-27,20:00:00,1390906806,3721.0
516,77 ST,2015-01-28,00:00:00,1390909165,2359.0
517,77 ST,2015-01-28,04:00:00,1390909475,310.0
518,77 ST,2015-01-28,08:00:00,1390912414,2939.0
519,77 ST,2015-01-28,12:00:00,1384528976,9031.0
520,77 ST,2015-01-28,16:00:00,1390930973,8034.0
521,77 ST,2015-01-28,20:00:00,1372207936,9382.0
522,77 ST,2015-01-29,00:00:00,1390947214,3931.0
523,77 ST,2015-01-29,04:00:00,1390947384,170.0
524,77 ST,2015-01-29,08:00:00,1390949825,2441.0
525,77 ST,2015-01-29,12:00:00,1390959512,9687.0
526,77 ST,2015-01-29,16:00:00,1390968032,8520.0
527,77 ST,2015-01-29,20:00:00,1354837330,8283.0
528,77 ST,2015-01-30,00:00:00,1390984557,4051.0
529,77 ST,2015-01-30,04:00:00,1390984778,221.0
530,77 ST,2015-01-30,08:00:00,1390987284,2506.0
531,77 ST,2015-01-30,12:00:00,1372248757,7360.0
532,77 ST,2015-01-30,16:00:00,1391006196,8621.0
533,77 ST,2015-01-30,20:00:00,1235959030,7731.0
534,77 ST,2015-01-31,00:00:00,1391022737,4564.0
535,77 ST,2015-01-31,04:00:00,1391023403,666.0
536,77 ST,2015-01-31,08:00:00,1391023887,484.0
537,77 ST,2015-01-31,12:00:00,1391026766,2879.0
538,77 ST,2015-01-31,16:00:00,1391032289,5523.0
539,77 ST,2015-01-31,20:00:00,1391038738,6449.0
540,77 ST,2015-02-01,00:00:00,1391042334,3596.0
541,77 ST,2015-02-01,04:00:00,1391042978,644.0
542,77 ST,2015-02-01,08:00:00,1391043330,352.0
543,77 ST,2015-02-01,12:00:00,1391045513,2183.0
544,77 ST,2015-02-01,16:00:00,1391049650,4137.0
545,77 ST,2015-02-01,20:00:00,1391054146,4496.0
546,77 ST,2015-02-02,00:00:00,1391057247,3101.0
547,77 ST,2015-02-02,04:00:00,1391057588,341.0
548,77 ST,2015-02-02,08:00:00,1391060301,2713.0
549,77 ST,2015-02-02,12:00:00,1367250231,7054.0
550,77 ST,2015-02-02,16:00:00,1391077750,7559.0
551,77 ST,2015-02-02,20:00:00,1391088094,10344.0
552,77 ST,2015-02-03,00:00:00,1391091238,3144.0
553,77 ST,2015-02-03,04:00:00,1391091579,341.0
554,77 ST,2015-02-03,08:00:00,1391094608,3029.0
555,77 ST,2015-02-03,12:00:00,1354214306,6425.0
556,77 ST,2015-02-03,16:00:00,1378050141,7353.0
557,77 ST,2015-02-03,20:00:00,1384706239,10674.0
558,77 ST,2015-02-04,00:00:00,1391128933,3849.0
559,77 ST,2015-02-04,04:00:00,1391129278,345.0
560,77 ST,2015-02-04,08:00:00,1391132284,3006.0
561,77 ST,2015-02-04,12:00:00,1367305074,7718.0
562,77 ST,2015-02-04,16:00:00,1391151599,8669.0
563,77 ST,2015-02-04,20:00:00,1372375123,9778.0
564,77 ST,2015-02-05,00:00:00,1391168150,3867.0
565,77 ST,2015-02-05,04:00:00,1391168545,395.0
566,77 ST,2015-02-05,08:00:00,1391171395,2850.0
567,77 ST,2015-02-05,12:00:00,1372387900,7494.0
568,77 ST,2015-02-05,16:00:00,1391190294,8571.0
569,77 ST,2015-02-05,20:00:00,67849692,6570.0
570,77 ST,2015-02-06,00:00:00,1391206704,3886.0
571,77 ST,2015-02-06,04:00:00,1391207145,441.0
572,77 ST,2015-02-06,08:00:00,1391209809,2664.0
573,77 ST,2015-02-06,12:00:00,1221279892,4177.0
574,77 ST,2015-02-06,16:00:00,1390352672,8819.0
575,77 ST,2015-02-06,20:00:00,1236100391,7490.0
576,77 ST,2015-02-07,00:00:00,1391244776,4035.0
577,77 ST,2015-02-07,04:00:00,1391245494,718.0
578,77 ST,2015-02-07,08:00:00,1391245993,499.0
579,77 ST,2015-02-07,12:00:00,1391248810,2817.0
580,77 ST,2015-02-07,16:00:00,1391254265,5455.0
581,77 ST,2015-02-07,20:00:00,1391260427,6162.0
582,77 ST,2015-02-08,00:00:00,1391263862,3435.0
583,77 ST,2015-02-08,04:00:00,1391264575,713.0
584,77 ST,2015-02-08,08:00:00,1391264959,384.0
585,77 ST,2015-02-08,12:00:00,1391266999,2040.0
586,77 ST,2015-02-08,16:00:00,1391271344,4345.0
587,77 ST,2015-02-08,20:00:00,1391275538,4194.0
588,77 ST,2015-02-09,00:00:00,1391277669,2131.0
589,77 ST,2015-02-09,04:00:00,1391277967,298.0
590,77 ST,2015-02-09,08:00:00,1391280738,2771.0
591,77 ST,2015-02-09,12:00:00,1384851055,8411.0
592,77 ST,2015-02-09,16:00:00,1391298379,7808.0
593,77 ST,2015-02-09,20:00:00,1378925003,10013.0
594,77 ST,2015-02-10,00:00:00,1391313293,3503.0
595,77 ST,2015-02-10,04:00:00,1391313657,364.0
596,77 ST,2015-02-10,08:00:00,1391316678,3021.0
597,77 ST,2015-02-10,12:00:00,1378939749,8787.0
598,77 ST,2015-02-10,16:00:00,1391334931,8025.0
599,77 ST,2015-02-10,20:00:00,1372511331,9422.0
600,77 ST,2015-02-11,00:00:00,1391351013,3813.0
601,77 ST,2015-02-11,04:00:00,1391351387,374.0
602,77 ST,2015-02-11,08:00:00,1391354384,2997.0
603,77 ST,2015-02-11,12:00:00,1391364671,10287.0
604,77 ST,2015-02-11,16:00:00,1391373099,8428.0
605,77 ST,2015-02-11,20:00:00,1372540136,9302.0
606,77 ST,2015-02-12,00:00:00,1391389176,3855.0
607,77 ST,2015-02-12,04:00:00,1391389597,421.0
608,77 ST,2015-02-12,08:00:00,1391392376,2779.0
609,77 ST,2015-02-12,12:00:00,1372552497,7127.0
610,77 ST,2015-02-12,16:00:00,1391411114,8672.0
611,77 ST,2015-02-12,20:00:00,1372568063,9053.0
612,77 ST,2015-02-13,00:00:00,1391427006,3999.0
613,77 ST,2015-02-13,04:00:00,1391427431,425.0
614,77 ST,2015-02-13,08:00:00,1391429985,2554.0
615,77 ST,2015-02-13,12:00:00,1391439571,9586.0
616,77 ST,2015-02-13,16:00:00,1391448233,8662.0
617,77 ST,2015-02-13,20:00:00,1391459165,10932.0
618,77 ST,2015-02-14,00:00:00,1391463190,4025.0
619,77 ST,2015-02-14,04:00:00,1391463876,686.0
620,77 ST,2015-02-14,08:00:00,1391464304,428.0
621,77 ST,2015-02-14,12:00:00,1391466987,2683.0
622,77 ST,2015-02-14,16:00:00,1391472027,5040.0
623,77 ST,2015-02-14,20:00:00,1391478706,6679.0
624,77 ST,2015-02-15,00:00:00,1391481995,3289.0
625,77 ST,2015-02-15,04:00:00,1391482697,702.0
626,77 ST,2015-02-15,08:00:00,1391483065,368.0
627,77 ST,2015-02-15,12:00:00,1391484954,1889.0
628,77 ST,2015-02-15,16:00:00,1391489161,4207.0
629,77 ST,2015-02-15,20:00:00,1391493785,4624.0
630,77 ST,2015-02-16,00:00:00,1391495851,2066.0
631,77 ST,2015-02-16,04:00:00,1391496187,336.0
632,77 ST,2015-02-16,08:00:00,1391496965,778.0
633,77 ST,2015-02-16,12:00:00,1391500887,3922.0
634,77 ST,2015-02-16,16:00:00,1391506723,5836.0
635,77 ST,2015-02-16,20:00:00,1391513748,7025.0
636,77 ST,2015-02-17,00:00:00,1391516679,2931.0
637,77 ST,2015-02-17,04:00:00,1391517024,345.0
638,77 ST,2015-02-17,08:00:00,1391519668,2644.0
639,77 ST,2015-02-17,12:00:00,1385061437,8031.0
640,77 ST,2015-02-17,16:00:00,1391536334,7115.0
641,77 ST,2015-02-17,20:00:00,1391547192,10858.0
642,77 ST,2015-02-18,00:00:00,1391550639,3447.0
643,77 ST,2015-02-18,04:00:00,1391551010,371.0
644,77 ST,2015-02-18,08:00:00,1391553667,2657.0
645,77 ST,2015-02-18,12:00:00,1379145156,8341.0
646,77 ST,2015-02-18,16:00:00,1391571401,7986.0
647,77 ST,2015-02-18,20:00:00,201805169,7531.0
648,77 ST,2015-02-19,00:00:00,1391587366,3907.0
649,77 ST,2015-02-19,04:00:00,1391587733,367.0
650,77 ST,2015-02-19,08:00:00,1391590323,2590.0
651,77 ST,2015-02-19,12:00:00,1379176741,8309.0
652,77 ST,2015-02-19,16:00:00,1391608128,8048.0
653,77 ST,2015-02-19,20:00:00,1379194146,10372.0
654,77 ST,2015-02-20,00:00:00,1391623650,3721.0
655,77 ST,2015-02-20,04:00:00,1391624035,385.0
656,77 ST,2015-02-20,08:00:00,1391626302,2267.0
657,77 ST,2015-02-20,12:00:00,1361737080,6231.0
658,77 ST,2015-02-20,16:00:00,1391643181,7655.0
659,77 ST,2015-02-20,20:00:00,1379223447,9381.0
660,77 ST,2015-02-21,00:00:00,1391658007,4023.0
661,77 ST,2015-02-21,04:00:00,1391658650,643.0
662,77 ST,2015-02-21,08:00:00,1391659119,469.0
663,77 ST,2015-02-21,12:00:00,1391661867,2748.0
664,77 ST,2015-02-21,16:00:00,1391667206,5339.0
665,77 ST,2015-02-21,20:00:00,1391673321,6115.0
666,77 ST,2015-02-22,00:00:00,1391676869,3548.0
667,77 ST,2015-02-22,04:00:00,1391677504,635.0
668,77 ST,2015-02-22,08:00:00,1391677893,389.0
669,77 ST,2015-02-22,12:00:00,1391680088,2195.0
670,77 ST,2015-02-22,16:00:00,1391684351,4263.0
671,77 ST,2015-02-22,20:00:00,1391688629,4278.0
672,77 ST,2015-02-23,00:00:00,1391690909,2280.0
673,77 ST,2015-02-23,04:00:00,1391691285,376.0
674,77 ST,2015-02-23,08:00:00,1391694146,2861.0
675,77 ST,2015-02-23,12:00:00,1391703946,9800.0
676,77 ST,2015-02-23,16:00:00,1391711873,7927.0
677,77 ST,2015-02-23,20:00:00,1391723579,11706.0
678,77 ST,2015-02-24,00:00:00,1391726993,3414.0
679,77 ST,2015-02-24,04:00:00,1391727324,331.0
680,77 ST,2015-02-24,08:00:00,1391730140,2816.0
681,77 ST,2015-02-24,12:00:00,1391740094,9954.0
682,77 ST,2015-02-24,16:00:00,1391748357,8263.0
683,77 ST,2015-02-24,20:00:00,1391760171,11814.0
684,77 ST,2015-02-25,00:00:00,1391763735,3564.0
685,77 ST,2015-02-25,04:00:00,1391764118,383.0
686,77 ST,2015-02-25,08:00:00,1391767047,2929.0
687,77 ST,2015-02-25,12:00:00,1379330766,8357.0
688,77 ST,2015-02-25,16:00:00,1391785334,8413.0
689,77 ST,2015-02-25,20:00:00,1372851732,9207.0
690,77 ST,2015-02-26,00:00:00,1391801334,3848.0
691,77 ST,2015-02-26,04:00:00,1391801739,405.0
692,77 ST,2015-02-26,08:00:00,1391804508,2769.0
693,77 ST,2015-02-26,12:00:00,1391813856,9348.0
694,77 ST,2015-02-26,16:00:00,1391822501,8645.0
695,77 ST,2015-02-26,20:00:00,212958573,7601.0
696,77 ST,2015-02-27,00:00:00,1391838899,4110.0
697,77 ST,2015-02-27,04:00:00,1391839352,453.0
698,77 ST,2015-02-27,08:00:00,1391841993,2641.0
699,77 ST,2015-02-27,12:00:00,1391851370,9377.0
700,77 ST,2015-02-27,16:00:00,1391860415,9045.0
701,77 ST,2015-02-27,20:00:00,1379413623,10372.0
702,77 ST,2015-02-28,00:00:00,1391876475,4324.0
703,77 ST,2015-02-28,04:00:00,1391877222,747.0
704,77 ST,2015-02-28,08:00:00,1391877741,519.0
705,77 ST,2015-02-28,12:00:00,1391880782,3041.0
706,77 ST,2015-02-28,16:00:00,1391886412,5630.0
707,77 ST,2015-02-28,20:00:00,1391893273,6861.0
708,86 ST,2015-01-01,03:00:00,3659154,0.0
709,86 ST,2015-01-01,07:00:00,1109555105,688.0
710,86 ST,2015-01-01,11:00:00,1109707530,1855.0
711,86 ST,2015-01-01,15:00:00,1109714153,6623.0
712,86 ST,2015-01-01,19:00:00,1109722857,8704.0
713,86 ST,2015-01-01,23:00:00,1109727478,4621.0
714,86 ST,2015-01-02,03:00:00,1109728969,1491.0
715,86 ST,2015-01-02,07:00:00,1109729696,727.0
716,86 ST,2015-01-02,11:00:00,1109739260,9564.0
717,86 ST,2015-01-02,15:00:00,1109752072,12812.0
718,86 ST,2015-01-02,19:00:00,1003994610,9980.0
719,86 ST,2015-01-02,23:00:00,1109783180,10676.0
720,86 ST,2015-01-03,03:00:00,1109785655,2475.0
721,86 ST,2015-01-03,07:00:00,1109786089,434.0
722,86 ST,2015-01-03,11:00:00,1109789999,3910.0
723,86 ST,2015-01-03,15:00:00,1109800354,10355.0
724,86 ST,2015-01-03,19:00:00,1086224629,12912.0
725,86 ST,2015-01-03,23:00:00,1109824211,9493.0
726,86 ST,2015-01-04,03:00:00,1109826395,2184.0
727,86 ST,2015-01-04,07:00:00,1109826780,385.0
728,86 ST,2015-01-04,11:00:00,1109829438,2658.0
729,86 ST,2015-01-04,15:00:00,1109837897,8459.0
730,86 ST,2015-01-04,19:00:00,1109848801,10904.0
731,86 ST,2015-01-04,23:00:00,1109853909,5108.0
732,86 ST,2015-01-05,03:00:00,1109855089,1180.0
733,86 ST,2015-01-05,07:00:00,1109856688,1599.0
734,86 ST,2015-01-05,11:00:00,968205377,5957.0
735,86 ST,2015-01-05,15:00:00,1109886684,9467.0
736,86 ST,2015-01-05,19:00:00,1006150078,11376.0
737,86 ST,2015-01-05,23:00:00,1109916587,8587.0
738,86 ST,2015-01-06,03:00:00,1109918048,1461.0
739,86 ST,2015-01-06,07:00:00,1109919687,1639.0
740,86 ST,2015-01-06,11:00:00,958838810,5637.0
741,86 ST,2015-01-06,15:00:00,1109801781,10412.0
742,86 ST,2015-01-06,19:00:00,981565892,10249.0
743,86 ST,2015-01-06,23:00:00,1109982669,8836.0
744,86 ST,2015-01-07,03:00:00,1109984205,1536.0
745,86 ST,2015-01-07,07:00:00,1109985786,1581.0
746,86 ST,2015-01-07,11:00:00,958860386,5485.0
747,86 ST,2015-01-07,15:00:00,1110017788,9606.0
748,86 ST,2015-01-07,19:00:00,1006217257,11616.0
749,86 ST,2015-01-07,23:00:00,1110047421,8534.0
750,86 ST,2015-01-08,03:00:00,1110048843,1422.0
751,86 ST,2015-01-08,07:00:00,1110050296,1453.0
752,86 ST,2015-01-08,11:00:00,958745660,4178.0
753,86 ST,2015-01-08,15:00:00,1110081836,9515.0
754,86 ST,2015-01-08,19:00:00,1017037401,13115.0
755,86 ST,2015-01-08,23:00:00,1110111782,8862.0
756,86 ST,2015-01-09,03:00:00,1110113413,1631.0
757,86 ST,2015-01-09,07:00:00,1110114826,1413.0
758,86 ST,2015-01-09,11:00:00,958902613,5346.0
759,86 ST,2015-01-09,15:00:00,1110147893,10704.0
760,86 ST,2015-01-09,19:00:00,995810596,11555.0
761,86 ST,2015-01-09,23:00:00,1110179609,10609.0
762,86 ST,2015-01-10,03:00:00,1110182171,2562.0
763,86 ST,2015-01-10,07:00:00,1110182619,448.0
764,86 ST,2015-01-10,11:00:00,1110186948,4329.0
765,86 ST,2015-01-10,15:00:00,1110197250,10302.0
766,86 ST,2015-01-10,19:00:00,1110211384,14134.0
767,86 ST,2015-01-10,23:00:00,1110220729,9345.0
768,86 ST,2015-01-11,03:00:00,1110223262,2533.0
769,86 ST,2015-01-11,07:00:00,1110223625,363.0
770,86 ST,2015-01-11,11:00:00,1110226725,3100.0
771,86 ST,2015-01-11,15:00:00,1110084744,8734.0
772,86 ST,2015-01-11,19:00:00,1110094784,10040.0
773,86 ST,2015-01-11,23:00:00,1110099880,5096.0
774,86 ST,2015-01-12,03:00:00,1110101131,1251.0
775,86 ST,2015-01-12,07:00:00,1110253379,1533.0
776,86 ST,2015-01-12,11:00:00,961806382,6203.0
777,86 ST,2015-01-12,15:00:00,1110284299,8910.0
778,86 ST,2015-01-12,19:00:00,1006353570,10679.0
779,86 ST,2015-01-12,23:00:00,1110313168,8775.0
780,86 ST,2015-01-13,03:00:00,1110314762,1594.0
781,86 ST,2015-01-13,07:00:00,1110316300,1538.0
782,86 ST,2015-01-13,11:00:00,958969212,5307.0
783,86 ST,2015-01-13,15:00:00,1110196459,9642.0
784,86 ST,2015-01-13,19:00:00,1006386039,11460.0
785,86 ST,2015-01-13,23:00:00,1110378450,9064.0
786,86 ST,2015-01-14,03:00:00,1110379915,1465.0
787,86 ST,2015-01-14,07:00:00,1110381456,1541.0
788,86 ST,2015-01-14,11:00:00,958838550,5564.0
789,86 ST,2015-01-14,15:00:00,1110262639,10092.0
790,86 ST,2015-01-14,19:00:00,1006418877,11120.0
791,86 ST,2015-01-14,23:00:00,1110444489,9138.0
792,86 ST,2015-01-15,03:00:00,1110446048,1559.0
793,86 ST,2015-01-15,07:00:00,1110447653,1605.0
794,86 ST,2015-01-15,11:00:00,959011463,5425.0
795,86 ST,2015-01-15,15:00:00,1110479839,10010.0
796,86 ST,2015-01-15,19:00:00,990272349,11539.0
797,86 ST,2015-01-15,23:00:00,1110510206,9331.0
798,86 ST,2015-01-16,03:00:00,1110511987,1781.0
799,86 ST,2015-01-16,07:00:00,1110513419,1432.0
800,86 ST,2015-01-16,11:00:00,959032459,5153.0
801,86 ST,2015-01-16,15:00:00,1110544903,10653.0
802,86 ST,2015-01-16,19:00:00,1006485747,11682.0
803,86 ST,2015-01-16,23:00:00,1110576081,9865.0
804,86 ST,2015-01-17,03:00:00,1110426630,2457.0
805,86 ST,2015-01-17,07:00:00,1110578989,451.0
806,86 ST,2015-01-17,11:00:00,1110431451,4388.0
807,86 ST,2015-01-17,15:00:00,1110441828,10377.0
808,86 ST,2015-01-17,19:00:00,1110607773,13941.0
809,86 ST,2015-01-17,23:00:00,1110616988,9215.0
810,86 ST,2015-01-18,03:00:00,1110619393,2405.0
811,86 ST,2015-01-18,07:00:00,1110619777,384.0
812,86 ST,2015-01-18,11:00:00,1110622370,2593.0
813,86 ST,2015-01-18,15:00:00,1110629779,7409.0
814,86 ST,2015-01-18,19:00:00,1110639538,9759.0
815,86 ST,2015-01-18,23:00:00,1110644529,4991.0
816,86 ST,2015-01-19,03:00:00,1110493918,1393.0
817,86 ST,2015-01-19,07:00:00,1110646587,665.0
818,86 ST,2015-01-19,11:00:00,1110655052,8465.0
819,86 ST,2015-01-19,15:00:00,1110666187,11135.0
820,86 ST,2015-01-19,19:00:00,1083271553,13804.0
821,86 ST,2015-01-19,23:00:00,1110689486,6686.0
822,86 ST,2015-01-20,03:00:00,1110690958,1472.0
823,86 ST,2015-01-20,07:00:00,1110540605,1654.0
824,86 ST,2015-01-20,11:00:00,959093018,4958.0
825,86 ST,2015-01-20,15:00:00,1110724420,9492.0
826,86 ST,2015-01-20,19:00:00,1006576763,10888.0
827,86 ST,2015-01-20,23:00:00,1110754297,9323.0
828,86 ST,2015-01-21,03:00:00,1110755728,1431.0
829,86 ST,2015-01-21,07:00:00,1110757409,1681.0
830,86 ST,2015-01-21,11:00:00,959113785,5391.0
831,86 ST,2015-01-21,15:00:00,1110790038,10044.0
832,86 ST,2015-01-21,19:00:00,1006609417,11213.0
833,86 ST,2015-01-21,23:00:00,1110819870,8923.0
834,86 ST,2015-01-22,03:00:00,1110821460,1590.0
835,86 ST,2015-01-22,07:00:00,1110823042,1582.0
836,86 ST,2015-01-22,11:00:00,962019174,6576.0
837,86 ST,2015-01-22,15:00:00,1110855142,9940.0
838,86 ST,2015-01-22,19:00:00,1006641288,11094.0
839,86 ST,2015-01-22,23:00:00,1110885782,9684.0
840,86 ST,2015-01-23,03:00:00,1110887478,1696.0
841,86 ST,2015-01-23,07:00:00,1110888898,1420.0
842,86 ST,2015-01-23,11:00:00,962042942,6466.0
843,86 ST,2015-01-23,15:00:00,1110920950,10794.0
844,86 ST,2015-01-23,19:00:00,1006674465,11382.0
845,86 ST,2015-01-23,23:00:00,1110952916,10777.0
846,86 ST,2015-01-24,03:00:00,1110955606,2690.0
847,86 ST,2015-01-24,07:00:00,1110956091,485.0
848,86 ST,2015-01-24,11:00:00,1110960042,3951.0
849,86 ST,2015-01-24,15:00:00,1110969328,9286.0
850,86 ST,2015-01-24,19:00:00,1110982131,12803.0
851,86 ST,2015-01-24,23:00:00,1110990810,8679.0
852,86 ST,2015-01-25,03:00:00,1110841183,2400.0
853,86 ST,2015-01-25,07:00:00,1110993638,428.0
854,86 ST,2015-01-25,11:00:00,1087300892,2980.0
855,86 ST,2015-01-25,15:00:00,1110854170,9579.0
856,86 ST,2015-01-25,19:00:00,1111016857,10660.0
857,86 ST,2015-01-25,23:00:00,1111022075,5218.0
858,86 ST,2015-01-26,03:00:00,1111023351,1276.0
859,86 ST,2015-01-26,07:00:00,1111025007,1656.0
860,86 ST,2015-01-26,11:00:00,962094189,6764.0
861,86 ST,2015-01-26,15:00:00,1111058891,11900.0
862,86 ST,2015-01-26,19:00:00,1097646969,13900.0
863,86 ST,2015-01-26,23:00:00,1110926493,2796.0
864,86 ST,2015-01-27,03:00:00,1110926562,69.0
